6725,Fail,v. i.,"To be wanting; to fall short; to be or become deficient in any measure or degree up to total absence; to cease to be furnished in the usual or expected manner, or to be altogether cut off from supply; to be lacking; as, streams fail; crops fail."
6726,Fail,v. i.,To be affected with want; to come short; to lack; to be deficient or unprovided; -- used with of.
6727,Fail,v. i.,To fall away; to become diminished; to decline; to decay; to sink.
6728,Fail,v. i.,"To deteriorate in respect to vigor, activity, resources, etc.; to become weaker; as, a sick man fails."
6729,Fail,v. i.,To perish; to die; -- used of a person.
6730,Fail,v. i.,"To be found wanting with respect to an action or a duty to be performed, a result to be secured, etc.; to miss; not to fulfill expectation."
6731,Fail,v. i.,To come short of a result or object aimed at or desired ; to be baffled or frusrated.
6732,Fail,v. i.,To err in judgment; to be mistaken.
6733,Fail,v. i.,"To become unable to meet one's engagements; especially, to be unable to pay one's debts or discharge one's business obligation; to become bankrupt or insolvent."
6734,Fail,v. t.,To be wanting to ; to be insufficient for; to disappoint; to desert.
6735,Fail,v. t.,To miss of attaining; to lose.
6736,Fail,v. i.,"Miscarriage; failure; deficiency; fault; -- mostly superseded by failure or failing, except in the phrase without fail."
6737,Fail,v. i.,Death; decease.
6738,Failance,n.,Fault; failure; omission.
6739,Failing,n.,"A failing short; a becoming deficient; failure; deficiency; imperfection; weakness; lapse; fault; infirmity; as, a mental failing."
6740,Failing,n.,The act of becoming insolvent of bankrupt.
6741,Faille,n.,"A soft silk, heavier than a foulard and not glossy."
6742,Failure,n.,"Cessation of supply, or total defect; a failing; deficiency; as, failure of rain; failure of crops."
6743,Failure,n.,"Omission; nonperformance; as, the failure to keep a promise."
6744,Failure,n.,Want of success; the state of having failed.
6745,Failure,n.,"Decay, or defect from decay; deterioration; as, the failure of memory or of sight."
6746,Failure,n.,"A becoming insolvent; bankruptcy; suspension of payment; as, failure in business."
6747,Failure,n.,A failing; a slight fault.
6748,Fain,a.,Well-pleased; glad; apt; wont; fond; inclined.
6749,Fain,a.,"Satisfied; contented; also, constrained."
6750,Fain,adv.,With joy; gladly; -- with wold.
6751,Fain,v. t. & i.,To be glad ; to wish or desire.
6752,Faineant,a.,Doing nothing; shiftless.
6753,Faineant,n.,A do-nothing; an idle fellow; a sluggard.
6754,Faint,superl.,"Lacking strength; weak; languid; inclined to swoon; as, faint with fatigue, hunger, or thirst."
6755,Faint,superl.,"Wanting in courage, spirit, or energy; timorous; cowardly; dejected; depressed; as, ""Faint heart ne'er won fair lady."""
6756,Faint,superl.,"Lacking distinctness; hardly perceptible; striking the senses feebly; not bright, or loud, or sharp, or forcible; weak; as, a faint color, or sound."
6757,Faint,superl.,"Performed, done, or acted, in a weak or feeble manner; not exhibiting vigor, strength, or energy; slight; as, faint efforts; faint resistance."
6758,Faint,n.,"The act of fainting, or the state of one who has fainted; a swoon. [R.] See Fainting, n."
6759,Fainted,imp. & p. p.,of Faint
6760,Fainting,p. pr. & vb. n.,of Faint
6761,Faint,v. i.,"To become weak or wanting in vigor; to grow feeble; to lose strength and color, and the control of the bodily or mental functions; to swoon; -- sometimes with away. See Fainting, n."
6762,Faint,n.,To sink into dejection; to lose courage or spirit; to become depressed or despondent.
6763,Faint,n.,To decay; to disappear; to vanish.
6764,Faint,v. t.,To cause to faint or become dispirited; to depress; to weaken.
6765,Fainthearted,a.,Wanting in courage; depressed by fear; easily discouraged or frightened; cowardly; timorous; dejected.
6766,Fainting,n.,"Syncope, or loss of consciousness owing to a sudden arrest of the blood supply to the brain, the face becoming pallid, the respiration feeble, and the heat's beat weak."
6767,Faintish,a.,Slightly faint; somewhat faint.
6768,Faintling,a.,Timorous; feeble-minded.
6769,Faintly,adv.,"In a faint, weak, or timidmanner."
6770,Faintness,n.,"The state of being faint; loss of strength, or of consciousness, and self-control."
6771,Faintness,n.,Want of vigor or energy.
6772,Faintness,n.,"Feebleness, as of color or light; lack of distinctness; as, faintness of description."
6773,Faintness,n.,Faint-heartedness; timorousness; dejection.
6774,Faints,n.pl.,"The impure spirit which comes over first and last in the distillation of whisky; -- the former being called the strong faints, and the latter, which is much more abundant, the weak faints. This crude spirit is much impregnated with fusel oil."
6775,Fainty,a.,Feeble; languid.
6776,Fair,superl.,"Free from spots, specks, dirt, or imperfection; unblemished; clean; pure."
6777,Fair,superl.,Pleasing to the eye; handsome; beautiful.
6778,Fair,superl.,"Without a dark hue; light; clear; as, a fair skin."
6779,Fair,superl.,"Not overcast; cloudless; clear; pleasant; propitious; favorable; -- said of the sky, weather, or wind, etc.; as, a fair sky; a fair day."
6780,Fair,superl.,"Free from obstacles or hindrances; unobstructed; unincumbered; open; direct; -- said of a road, passage, etc.; as, a fair mark; in fair sight; a fair view."
6781,Fair,superl.,"Without sudden change of direction or curvature; smooth; fowing; -- said of the figure of a vessel, and of surfaces, water lines, and other lines."
6782,Fair,superl.,"Characterized by frankness, honesty, impartiality, or candor; open; upright; free from suspicion or bias; equitable; just; -- said of persons, character, or conduct; as, a fair man; fair dealing; a fair statement."
6783,Fair,superl.,"Pleasing; favorable; inspiring hope and confidence; -- said of words, promises, etc."
6784,Fair,superl.,"Distinct; legible; as, fair handwriting."
6785,Fair,superl.,"Free from any marked characteristic; average; middling; as, a fair specimen."
6786,Fair,adv.,Clearly; openly; frankly; civilly; honestly; favorably; auspiciously; agreeably.
6787,Fair,n.,"Fairness, beauty."
6788,Fair,n.,A fair woman; a sweetheart.
6789,Fair,n.,Good fortune; good luck.
6790,Fair,v. t.,To make fair or beautiful.
6791,Fair,v. t.,"To make smooth and flowing, as a vessel's lines."
6792,Fair,n.,"A gathering of buyers and sellers, assembled at a particular place with their merchandise at a stated or regular season, or by special appointment, for trade."
6793,Fair,n.,"A festival, and sale of fancy articles. erc., usually for some charitable object; as, a Grand Army fair."
6794,Fair,n.,"A competitive exhibition of wares, farm products, etc., not primarily for purposes of sale; as, the Mechanics' fair; an agricultural fair."
6795,Fair-haired,a.,Having fair or light-colored hair.
6796,Fairhood,n.,Fairness; beauty.
6797,Fairily,adv.,In the manner of a fairy.
6798,Fairing,n.,"A present; originally, one given or purchased at a fair."
6799,Fairish,a.,Tolerably fair.
6800,Fair-leader,n.,"A block, or ring, serving as a guide for the running rigging or for any rope."
6801,Fairly,adv.,In a fair manner; clearly; openly; plainly; fully; distinctly; frankly.
6802,Fairly,adv.,"Favorably; auspiciously; commodiously; as, a town fairly situated for foreign traade."
6803,Fairly,adv.,Honestly; properly.
6804,Fairly,adv.,Softly; quietly; gently.
6805,Fair-minded,a.,Unprejudiced; just; judicial; honest.
6806,Fair-natured,a.,Well-disposed.
6807,Fairness,n.,"The state of being fair, or free form spots or stains, as of the skin; honesty, as of dealing; candor, as of an argument, etc."
6808,Faair-spoken,a.,"Using fair speech, or uttered with fairness; bland; civil; courteous; plausible."
6809,Fairway,n.,"The navigable part of a river, bay, etc., through which vessels enter or depart; the part of a harbor or channel ehich is kept open and unobstructed for the passage of vessels."
6810,Fair-weather,a.,"Made or done in pleasant weather, or in circumstances involving but little exposure or sacrifice; as, a fair-weather voyage."
6811,Fair-weather,a.,"Appearing only when times or circumstances are prosperous; as, a fair-weather friend."
6812,Fair-world,n.,State of prosperity.
6813,Fairies,pl. ,of Fairy
6814,Fairy,n.,Enchantment; illusion.
6815,Fairy,n.,The country of the fays; land of illusions.
6816,Fairy,n.,"An imaginary supernatural being or spirit, supposed to assume a human form (usually diminutive), either male or female, and to meddle for good or evil in the affairs of mankind; a fay. See Elf, and Demon."
6817,Fairy,n.,An enchantress.
6818,Fairy,a.,Of or pertaining to fairies.
6819,Fairy,a.,"Given by fairies; as, fairy money."
6820,Fairyland,n.,The imaginary land or abode of fairies.
6821,Fairylike,a.,"Resembling a fairy, or what is made or done be fairies; as, fairylike music."
6822,Faith,n.,"Belief; the assent of the mind to the truth of what is declared by another, resting solely and implicitly on his authority and veracity; reliance on testimony."
6823,Faith,n.,"The assent of the mind to the statement or proposition of another, on the ground of the manifest truth of what he utters; firm and earnest belief, on probable evidence of any kind, especially in regard to important moral truth."
6824,Faith,n.,"The belief in the historic truthfulness of the Scripture narrative, and the supernatural origin of its teachings, sometimes called historical and speculative faith."
6825,Faith,n.,"The belief in the facts and truth of the Scriptures, with a practical love of them; especially, that confiding and affectionate belief in the person and work of Christ, which affects the character and life, and makes a man a true Christian, -- called a practical, evangelical, or saving faith."
6826,Faith,n.,"That which is believed on any subject, whether in science, politics, or religion; especially (Theol.), a system of religious belief of any kind; as, the Jewish or Mohammedan faith; and especially, the system of truth taught by Christ; as, the Christian faith; also, the creed or belief of a Christian society or church."
6827,Faith,n.,"Fidelity to one's promises, or allegiance to duty, or to a person honored and beloved; loyalty."
6828,Faith,n.,"Word or honor pledged; promise given; fidelity; as, he violated his faith."
6829,Faith,n.,Credibility or truth.
6830,Faith,interj.,By my faith; in truth; verily.
6831,Faithed,a.,Having faith or a faith; honest; sincere.
6832,Faithful,a.,"Full of faith, or having faith; disposed to believe, especially in the declarations and promises of God."
6833,Faithful,a.,"Firm in adherence to promises, oaths, contracts, treaties, or other engagements."
6834,Faithful,a.,"True and constant in affection or allegiance to a person to whom one is bound by a vow, be ties of love, gratitude, or honor, as to a husband, a prince, a friend; firm in the observance of duty; loyal; of true fidelity; as, a faithful husband or servant."
6835,Faithful,a.,"Worthy of confidence and belief; conformable to truth ot fact; exact; accurate; as, a faithful narrative or representation."
6836,Faithless,a.,Not believing; not giving credit.
6837,Faithless,a.,"Not believing on God or religion; specifically, not believing in the Christian religion."
6838,Faithless,a.,Not observant of promises or covenants.
6839,Faithless,a.,"Not true to allegiance, duty, or vows; perfidious; trecherous; disloyal; not of true fidelity; inconstant, as a husband or a wife."
6840,Faithless,a.,Serving to disappoint or deceive; delusive; unsatisfying.
6841,Faitour,n.,"A doer or actor; particularly, an evil doer; a scoundrel."
6842,Fake,n.,"One of the circles or windings of a cable or hawser, as it lies in a coil; a single turn or coil."
6843,Fake,v. t.,"To coil (a rope, line, or hawser), by winding alternately in opposite directions, in layers usually of zigzag or figure of eight form,, to prevent twisting when running out."
6844,Fake,v. t.,To cheat; to swindle; to steal; to rob.
6845,Fake,v. t.,To make; to construct; to do.
6846,Fake,v. t.,"To manipulate fraudulently, so as to make an object appear better or other than it really is; as, to fake a bulldog, by burning his upper lip and thus artificially shortening it."
6847,Fake,n.,A trick; a swindle.
6848,Fakir,n.,An Oriental religious ascetic or begging monk.
6849,Falanaka,n.,"A viverrine mammal of Madagascar (Eupleres Goudotii), allied to the civet; -- called also Falanouc."
6850,Falcade,n.,"The action of a horse, when he throws himself on his haunches two or three times, bending himself, as it were, in very quick curvets."
6851,Falcate,a.,Alt. of Falcated
6852,Falcated,a.,"Hooked or bent like a sickle; as, a falcate leaf; a falcate claw; -- said also of the moon, or a planet, when horned or crescent-formed."
6853,Falcation,n.,The state of being falcate; a bend in the form of a sickle.
6854,Falcer,n.,One of the mandibles of a spider.
6855,Falchion,n.,"A broad-bladed sword, slightly curved, shorter and lighter than the ordinary sword; -- used in the Middle Ages."
6856,Falchion,n.,"A name given generally and poetically to a sword, especially to the swords of Oriental and fabled warriors."
6857,Falcidian,a.,"Of or pertaining to Publius Falcidius, a Roman tribune."
6858,Falciform,a.,"Having the shape of a scithe or sickle; resembling a reaping hook; as, the falciform ligatment of the liver."
6859,Falcon,n.,"One of a family (Falconidae) of raptorial birds, characterized by a short, hooked beak, strong claws, and powerful flight."
6860,Falcon,n.,"Any species of the genus Falco, distinguished by having a toothlike lobe on the upper mandible; especially, one of this genus trained to the pursuit of other birds, or game."
6861,Falcon,n.,An ancient form of cannon.
6862,Falconer,n.,A person who breeds or trains hawks for taking birds or game; one who follows the sport of fowling with hawks.
6863,Falconet,n.,One of the smaller cannon used in the 15th century and later.
6864,Falconet,n.,One of several very small Asiatic falcons of the genus Microhierax.
6865,Falconet,n.,"One of a group of Australian birds of the genus Falcunculus, resembling shrikes and titmice."
6866,Falcongentil,n.,The female or young of the goshawk (Astur palumbarius).
6867,Falconine,a.,Like a falcon or hawk; belonging to the Falconidae
6868,Falconry,n.,The art of training falcons or hawks to pursue and attack wild fowl or game.
6869,Falconry,n.,The sport of taking wild fowl or game by means of falcons or hawks.
6870,Falcula,n.,A curved and sharp-pointed claw.
6871,Falculate,a.,"Curved and sharppointed, like a falcula, or claw of a falcon."
6872,Faldage,n.,"A privilege of setting up, and moving about, folds for sheep, in any fields within manors, in order to manure them; -- often reserved to himself by the lord of the manor."
6873,Faldfee,n.,A fee or rent paid by a tenant for the privilege of faldage on his own ground.
6874,Falding,n.,A frieze or rough-napped cloth.
6875,Faldistory,n.,The throne or seat of a bishop within the chancel.
6876,Faldstool,n.,"A folding stool, or portable seat, made to fold up in the manner of a camo stool. It was formerly placed in the choir for a bishop, when he offciated in any but his own cathedral church."
6877,Falernian,a.,"Of or pertaining to Mount Falernus, in Italy; as, Falernianwine."
6878,Falk,n.,The razorbill.
6879,Fell,imp.,of Fall
6880,Fallen,p. p.,of Fall
6881,Falling,p. pr. & vb. n.,of Fall
6882,Fall,v. t.,"To Descend, either suddenly or gradually; particularly, to descend by the force of gravity; to drop; to sink; as, the apple falls; the tide falls; the mercury falls in the barometer."
6883,Fall,v. t.,"To cease to be erect; to take suddenly a recumbent posture; to become prostrate; to drop; as, a child totters and falls; a tree falls; a worshiper falls on his knees."
6884,Fall,v. t.,"To find a final outlet; to discharge its waters; to empty; -- with into; as, the river Rhone falls into the Mediterranean."
6885,Fall,v. t.,"To become prostrate and dead; to die; especially, to die by violence, as in battle."
6886,Fall,v. t.,"To cease to be active or strong; to die away; to lose strength; to subside; to become less intense; as, the wind falls."
6887,Fall,v. t.,To issue forth into life; to be brought forth; -- said of the young of certain animals.
6888,Fall,v. t.,"To decline in power, glory, wealth, or importance; to become insignificant; to lose rank or position; to decline in weight, value, price etc.; to become less; as, the falls; stocks fell two points."
6889,Fall,v. t.,To be overthrown or captured; to be destroyed.
6890,Fall,v. t.,"To descend in character or reputation; to become degraded; to sink into vice, error, or sin; to depart from the faith; to apostatize; to sin."
6891,Fall,v. t.,To become insnared or embarrassed; to be entrapped; to be worse off than before; asm to fall into error; to fall into difficulties.
6892,Fall,v. t.,To assume a look of shame or disappointment; to become or appear dejected; -- said of the countenance.
6893,Fall,v. t.,"To sink; to languish; to become feeble or faint; as, our spirits rise and fall with our fortunes."
6894,Fall,v. t.,"To pass somewhat suddenly, and passively, into a new state of body or mind; to become; as, to fall asleep; to fall into a passion; to fall in love; to fall into temptation."
6895,Fall,v. t.,To happen; to to come to pass; to light; to befall; to issue; to terminate.
6896,Fall,v. t.,To come; to occur; to arrive.
6897,Fall,v. t.,"To begin with haste, ardor, or vehemence; to rush or hurry; as, they fell to blows."
6898,Fall,v. t.,"To pass or be transferred by chance, lot, distribution, inheritance, or otherwise; as, the estate fell to his brother; the kingdom fell into the hands of his rivals."
6899,Fall,v. t.,To belong or appertain.
6900,Fall,v. t.,"To be dropped or uttered carelessly; as, an unguarded expression fell from his lips; not a murmur fell from him."
6901,Fall,v. t.,To let fall; to drop.
6902,Fall,v. t.,"To sink; to depress; as, to fall the voice."
6903,Fall,v. t.,To diminish; to lessen or lower.
6904,Fall,v. t.,"To bring forth; as, to fall lambs."
6905,Fall,v. t.,"To fell; to cut down; as, to fall a tree."
6906,Fall,n.,"The act of falling; a dropping or descending be the force of gravity; descent; as, a fall from a horse, or from the yard of ship."
6907,Fall,n.,"The act of dropping or tumbling from an erect posture; as, he was walking on ice, and had a fall."
6908,Fall,n.,Death; destruction; overthrow; ruin.
6909,Fall,n.,"Downfall; degradation; loss of greatness or office; termination of greatness, power, or dominion; ruin; overthrow; as, the fall of the Roman empire."
6910,Fall,n.,"The surrender of a besieged fortress or town ; as, the fall of Sebastopol."
6911,Fall,n.,"Diminution or decrease in price or value; depreciation; as, the fall of prices; the fall of rents."
6912,Fall,n.,"A sinking of tone; cadence; as, the fall of the voice at the close of a sentence."
6913,Fall,n.,Declivity; the descent of land or a hill; a slope.
6914,Fall,n.,"Descent of water; a cascade; a cataract; a rush of water down a precipice or steep; -- usually in the plural, sometimes in the singular; as, the falls of Niagara."
6915,Fall,n.,"The discharge of a river or current of water into the ocean, or into a lake or pond; as, the fall of the Po into the Gulf of Venice."
6916,Fall,n.,"Extent of descent; the distance which anything falls; as, the water of a stream has a fall of five feet."
6917,Fall,n.,The season when leaves fall from trees; autumn.
6918,Fall,n.,"That which falls; a falling; as, a fall of rain; a heavy fall of snow."
6919,Fall,n.,The act of felling or cutting down.
6920,Fall,n.,"Lapse or declension from innocence or goodness. Specifically: The first apostasy; the act of our first parents in eating the forbidden fruit; also, the apostasy of the rebellious angels."
6921,Fall,n.,"Formerly, a kind of ruff or band for the neck; a falling band; a faule."
6922,Fall,n.,That part (as one of the ropes) of a tackle to which the power is applied in hoisting.
6923,Fallacious,a.,"Embodying or pertaining to a fallacy; illogical; fitted to deceive; misleading; delusive; as, fallacious arguments or reasoning."
6924,Fallacies,pl. ,of Fallacy
6925,Fallacy,n.,Deceptive or false appearance; deceitfulness; that which misleads the eye or the mind; deception.
6926,Fallacy,n.,"An argument, or apparent argument, which professes to be decisive of the matter at issue, while in reality it is not; a sophism."
6927,Fallals,n.pl.,Gay ornaments; frippery; gewgaws.
6928,Fallax,n.,Cavillation; a caviling.
6929,Fallen,a.,Dropped; prostrate; degraded; ruined; decreased; dead.
6930,Fallency,n.,An exception.
6931,Faller,n.,"One who, or that which, falls."
6932,Faller,n.,"A part which acts by falling, as a stamp in a fulling mill, or the device in a spinning machine to arrest motion when a thread breaks."
6933,Fallfish,n.,"A fresh-water fish of the United States (Semotilus bullaris); -- called also silver chub, and Shiner. The name is also applied to other allied species."
6934,Fallibility,n.,"The state of being fallible; liability to deceive or to be deceived; as, the fallibity of an argument or of an adviser."
6935,Fallible,a.,"Liable to fail, mistake, or err; liable to deceive or to be deceived; as, all men are fallible; our opinions and hopes are fallible."
6936,Fallibly,adv.,In a fallible manner.
6937,Falling,a. & n.,"from Fall, v. i."
6938,Fallopian,a.,"Pertaining to, or discovered by, Fallopius; as, the Fallopian tubes or oviducts, the ducts or canals which conduct the ova from the ovaries to the uterus."
6939,Fallow,a.,"Pale red or pale yellow; as, a fallow deer or greyhound."
6940,Fallow,n.,"Left untilled or unsowed after plowing; uncultivated; as, fallow ground."
6941,Fallow,n.,Plowed land.
6942,Fallow,n.,Land that has lain a year or more untilled or unseeded; land plowed without being sowed for the season.
6943,Fallow,n.,"The plowing or tilling of land, without sowing it for a season; as, summer fallow, properly conducted, has ever been found a sure method of destroying weeds."
6944,Fallowed,imp. & p. p.,of Fallow
6945,Fallowing,p. pr. & vb. n.,of Fallow
6946,Fallow,n.,"To plow, harrow, and break up, as land, without seeding, for the purpose of destroying weeds and insects, and rendering it mellow; as, it is profitable to fallow cold, strong, clayey land."
6947,Fallow deer,,"A European species of deer (Cervus dama), much smaller than the red deer. In summer both sexes are spotted with white. It is common in England, where it is often domesticated in the parks."
6948,Fallowist,n.,One who favors the practice of fallowing land.
6949,Fallowness,n.,"A well or opening, through the successive floors of a warehouse or manufactory, through which goods are raised or lowered."
6950,Falsary,a.,A falsifier of evidence.
6951,FALSE,superl.,"Uttering falsehood; unveracious; given to deceit; dishnest; as, a false witness."
6952,FALSE,superl.,"Not faithful or loyal, as to obligations, allegiance, vows, etc.; untrue; treacherous; perfidious; as, a false friend, lover, or subject; false to promises."
6953,FALSE,superl.,"Not according with truth or reality; not true; fitted or likely to deceive or disappoint; as, a false statement."
6954,FALSE,superl.,"Not genuine or real; assumed or designed to deceive; counterfeit; hypocritical; as, false tears; false modesty; false colors; false jewelry."
6955,FALSE,superl.,"Not well founded; not firm or trustworthy; erroneous; as, a false claim; a false conclusion; a false construction in grammar."
6956,FALSE,superl.,"Not essential or permanent, as parts of a structure which are temporary or supplemental."
6957,FALSE,superl.,Not in tune.
6958,FALSE,adv.,Not truly; not honestly; falsely.
6959,FALSE,a.,To report falsely; to falsify.
6960,FALSE,a.,To betray; to falsify.
6961,FALSE,a.,To mislead by want of truth; to deceive.
6962,FALSE,a.,To feign; to pretend to make.
6963,False-faced,a.,Hypocritical.
6964,False-heart,a.,False-hearted.
6965,False-hearted,a.,Hollow or unsound at the core; treacherous; deceitful; perfidious.
6966,Falsehood,n.,Want of truth or accuracy; an untrue assertion or representation; error; misrepresentation; falsity.
6967,Falsehood,n.,A deliberate intentional assertion of what is known to be untrue; a departure from moral integrity; a lie.
6968,Falsehood,n.,Treachery; deceit; perfidy; unfaithfulness.
6969,Falsehood,n.,A counterfeit; a false appearance; an imposture.
6970,Falsely,adv.,In a false manner; erroneously; not truly; perfidiously or treacherously.
6971,Falseness,n.,"The state of being false; contrariety to the fact; inaccuracy; want of integrity or uprightness; double dealing; unfaithfulness; treachery; perfidy; as, the falseness of a report, a drawing, or a singer's notes; the falseness of a man, or of his word."
6972,Falser,n.,A deceiver.
6973,Falsettos,pl. ,of Falsetto
6974,Falsetto,n.,"A false or artificial voice; that voice in a man which lies above his natural voice; the male counter tenor or alto voice. See Head voice, under Voice."
6975,Falsicrimen,,The crime of falsifying.
6976,Falsifiable,a.,"Capable of being falsified, counterfeited, or corrupted."
6977,Falsification,n.,"The act of falsifying, or making false; a counterfeiting; the giving to a thing an appearance of something which it is not."
6978,Falsification,n.,Willful misstatement or misrepresentation.
6979,Falsification,n.,The showing an item of charge in an account to be wrong.
6980,Falsificator,n.,A falsifier.
6981,Falsifier,n.,"One who falsifies, or gives to a thing a deceptive appearance; a liar."
6982,Falsified,imp. & p. p.,of Falsify
6983,Falsifying,p. pr. & vb. n.,of Falsify
6984,Falsify,a.,To make false; to represent falsely.
6985,Falsify,a.,"To counterfeit; to forge; as, to falsify coin."
6986,Falsify,a.,"To prove to be false, or untrustworthy; to confute; to disprove; to nullify; to make to appear false."
6987,Falsify,a.,"To violate; to break by falsehood; as, to falsify one's faith or word."
6988,Falsify,a.,"To baffle or escape; as, to falsify a blow."
6989,Falsify,a.,"To avoid or defeat; to prove false, as a judgment."
6990,Falsify,a.,"To show, in accounting, (an inem of charge inserted in an account) to be wrong."
6991,Falsify,a.,"To make false by multilation or addition; to tamper with; as, to falsify a record or document."
6992,Falsify,v. i.,To tell lies; to violate the truth.
6993,Falsism,n.,That which is evidently false; an assertion or statement the falsity of which is plainly apparent; -- opposed to truism.
6994,Falsities,pl. ,of Falsity
6995,Falsity,a.,The quality of being false; coutrariety or want of conformity to truth.
6996,Falsity,a.,That which is false; falsehood; a lie; a false assertion.
6997,Falter,v. t.,"To thrash in the chaff; also, to cleanse or sift, as barley."
6998,Faltered,imp. & p. p.,of Falter
6999,Faltering,p. pr. & vb. n.,of Falter
7000,Falter,v. & n.,"To hesitate; to speak brokenly or weakly; to stammer; as, his tongue falters."
7001,Falter,v. & n.,To tremble; to totter; to be unsteady.
7002,Falter,v. & n.,To hesitate in purpose or action.
7003,Falter,v. & n.,To fail in distinctness or regularity of exercise; -- said of the mind or of thought.
7004,Falter,v. t.,"To utter with hesitation, or in a broken, trembling, or weak manner."
7005,Falter,v. i.,"Hesitation; trembling; feebleness; an uncertain or broken sound; as, a slight falter in her voice."
7006,Faltering,a.,Hesitating; trembling.
7007,Faltering,n.,Falter; halting; hesitation.
7008,Faluns,n.,"A series of strata, of the Middle Tertiary period, of France, abounding in shells, and used by Lyell as the type of his Miocene subdivision."
7009,Falwe,a. & n.,Fallow.
7010,Falx,n.,"A curved fold or process of the dura mater or the peritoneum; esp., one of the partitionlike folds of the dura mater which extend into the great fissures of the brain."
7011,Famble,v. i.,To stammer.
7012,Famble,v.,A hand.
7013,Fame,n.,Public report or rumor.
7014,Fame,n.,"Report or opinion generally diffused; renown; public estimation; celebrity, either favorable or unfavorable; as, the fame of Washington."
7015,Famed,imp. & p. p.,of Fame
7016,Faming,p. pr. & vb. n.,of Fame
7017,Fame,v. t.,To report widely or honorably.
7018,Fame,v. t.,To make famous or renowned.
7019,Fameless,a.,Without fame or renown.
7020,Familiar,a.,Of or pertaining to a family; domestic.
7021,Familiar,a.,"Closely acquainted or intimate, as a friend or companion; well versed in, as any subject of study; as, familiar with the Scriptures."
7022,Familiar,a.,"Characterized by, or exhibiting, the manner of an intimate friend; not formal; unconstrained; easy; accessible."
7023,Familiar,a.,"Well known; well understood; common; frequent; as, a familiar illustration."
7024,Familiar,a.,Improperly acquainted; wrongly intimate.
7025,Familiar,n.,An intimate; a companion.
7026,Familiar,n.,An attendant demon or evil spirit.
7027,Familiar,n.,"A confidential officer employed in the service of the tribunal, especially in apprehending and imprisoning the accused."
7028,Familiarities,pl. ,of Familiarity
7029,Familiarity,n.,"The state of being familiar; intimate and frequent converse, or association; unconstrained intercourse; freedom from ceremony and constraint; intimacy; as, to live in remarkable familiarity."
7030,Familiarity,n.,"Anything said or done by one person to another unceremoniously and without constraint; esp., in the pl., such actions and words as propriety and courtesy do not warrant; liberties."
7031,Familiarization,n.,"The act or process of making familiar; the result of becoming familiar; as, familiarization with scenes of blood."
7032,Familiarized,imp. & p. p.,of Familiarize
7033,Familiarizing,p. pr. & vb. n.,of Familiarize
7034,Familiarize,v. t.,"To make familiar or intimate; to habituate; to accustom; to make well known by practice or converse; as, to familiarize one's self with scenes of distress."
7035,Familiarize,v. t.,"To make acquainted, or skilled, by practice or study; as, to familiarize one's self with a business, a book, or a science."
7036,Familiarly,adv.,In a familiar manner.
7037,Familiarness,n.,Familiarity.
7038,Familiary,a.,Of or pertaining to a family or household; domestic.
7039,Familism,n.,The tenets of the Familists.
7040,Familist,n.,"One of afanatical Antinomian sect originating in Holland, and existing in England about 1580, called the Family of Love, who held that religion consists wholly in love."
7041,Familisteries,pl. ,of Familistery
7042,Familistery,n.,"A community in which many persons unite as in one family, and are regulated by certain communistic laws and customs."
7043,Familistic,a.,Alt. of Familistical
7044,Familistical,a.,Pertaining to Familists.
7045,Families,pl. ,of Family
7046,Family,v. t.,"The collective body of persons who live in one house, and under one head or manager; a household, including parents, children, and servants, and, as the case may be, lodgers or boarders."
7047,Family,v. t.,"The group comprising a husband and wife and their dependent children, constituting a fundamental unit in the organization of society."
7048,Family,v. t.,"Those who descend from one common progenitor; a tribe, clan, or race; kindred; house; as, the human family; the family of Abraham; the father of a family."
7049,Family,v. t.,Course of descent; genealogy; line of ancestors; lineage.
7050,Family,v. t.,"Honorable descent; noble or respectable stock; as, a man of family."
7051,Family,v. t.,"A group of kindred or closely related individuals; as, a family of languages; a family of States; the chlorine family."
7052,Family,v. t.,"A group of organisms, either animal or vegetable, related by certain points of resemblance in structure or development, more comprehensive than a genus, because it is usually based on fewer or less pronounced points of likeness. In zoology a family is less comprehesive than an order; in botany it is often considered the same thing as an order."
7053,Famine,n.,General scarcity of food; dearth; a want of provisions; destitution.
7054,Famished,imp. & p. p.,of Famish
7055,Famishing,p. pr. & vb. n.,of Famish
7056,Famish,v. t.,"To starve, kill, or destroy with hunger."
7057,Famish,v. t.,"To exhaust the strength or endurance of, by hunger; to distress with hanger."
7058,Famish,v. t.,"To kill, or to cause to suffer extremity, by deprivation or denial of anything necessary."
7059,Famish,v. t.,To force or constrain by famine.
7060,Famish,v. i.,To die of hunger; to starve.
7061,Famish,v. i.,"To suffer extreme hunger or thirst, so as to be exhausted in strength, or to come near to perish."
7062,Famish,v. i.,To suffer extremity from deprivation of anything essential or necessary.
7063,Famishment,n.,State of being famished.
7064,Famosity,n.,The state or quality of being famous.
7065,Famous,a.,"Celebrated in fame or public report; renowned; mach talked of; distinguished in story; -- used in either a good or a bad sense, chiefly the former; often followed by for; as, famous for erudition, for eloquence, for military skill; a famous pirate."
7066,Famoused,a.,Renowned.
7067,Famously,adv.,In a famous manner; in a distinguished degree; greatly; splendidly.
7068,Famousness,n.,The state of being famous.
7069,Famular,n.,Domestic; familiar.
7070,Famulate,v. i.,To serve.
